#SampleID	BarcodeSequence	LinkerPrimerSequence	Description	AvgSpotLen	BioSample	Experiment	Library_Name	MBases	MBytes	Run	SRA_Sample	Sample_Name	collection_date	Assay_Type	BioProject	BioSampleModel	Consent	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	LoadDate	Organism	Platform	ReleaseDate	SRA_Study	env_biome	env_feature	env_material	geo_loc_name	host	lat_lon	SEASON
3206				412	SAMN07280437	SRX2960953	281	11	6	SRR5760920	SRS2317817	TZ_HADZA_3206	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3246				434	SAMN07280440	SRX2960954	284	12	8	SRR5760919	SRS2317818	TZ_HADZA_3246	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3245				417	SAMN07280439	SRX2960955	283	10	6	SRR5760918	SRS2317819	TZ_HADZA_3245	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3257				432	SAMN07280446	SRX2960956	290	13	8	SRR5760917	SRS2317820	TZ_HADZA_3257	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3256				449	SAMN07280445	SRX2960957	289	12	7	SRR5760916	SRS2317821	TZ_HADZA_3256	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3204				435	SAMN07280435	SRX2960990	279	11	7	SRR5760883	SRS2317854	TZ_HADZA_3204	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3200				431	SAMN07280431	SRX2960992	275	9	5	SRR5760881	SRS2317855	TZ_HADZA_3200	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3205				402	SAMN07280436	SRX2960991	280	12	7	SRR5760882	SRS2317856	TZ_HADZA_3205	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3201				439	SAMN07280432	SRX2960993	276	12	7	SRR5760880	SRS2317857	TZ_HADZA_3201	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3202				438	SAMN07280433	SRX2960994	277	13	8	SRR5760879	SRS2317858	TZ_HADZA_3202	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3203				434	SAMN07280434	SRX2960995	278	9	6	SRR5760878	SRS2317859	TZ_HADZA_3203	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
879				432	SAMN07280428	SRX2960997	272	9	5	SRR5760876	SRS2317860	TZ_HADZA_879	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
878				431	SAMN07280427	SRX2960996	271	14	8	SRR5760877	SRS2317861	TZ_HADZA_878	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
882				435	SAMN07280429	SRX2960998	273	8	5	SRR5760875	SRS2317862	TZ_HADZA_882	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
883				436	SAMN07280430	SRX2960999	274	7	4	SRR5760874	SRS2317863	TZ_HADZA_883	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3296				424	SAMN07280469	SRX2960693	313	11	7	SRR5761180	SRS2317556	TZ_HADZA_3296	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3297				428	SAMN07280470	SRX2960692	314	11	6	SRR5761181	SRS2317557	TZ_HADZA_3297	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3294				436	SAMN07280468	SRX2960694	312	14	9	SRR5761179	SRS2317558	TZ_HADZA_3294	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3293				427	SAMN07280467	SRX2960695	311	11	6	SRR5761178	SRS2317559	TZ_HADZA_3293	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3302				425	SAMN07280474	SRX2960696	318	12	8	SRR5761177	SRS2317560	TZ_HADZA_3302	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3300				430	SAMN07280473	SRX2960697	317	12	7	SRR5761176	SRS2317561	TZ_HADZA_3300	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3299				434	SAMN07280472	SRX2960698	316	13	8	SRR5761175	SRS2317562	TZ_HADZA_3299	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3298				428	SAMN07280471	SRX2960699	315	12	7	SRR5761174	SRS2317563	TZ_HADZA_3298	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3304				430	SAMN07280476	SRX2960700	320	10	6	SRR5761173	SRS2317564	TZ_HADZA_3304	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3303				428	SAMN07280475	SRX2960701	319	10	6	SRR5761172	SRS2317565	TZ_HADZA_3303	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3305				425	SAMN07280477	SRX2960762	321	11	7	SRR5761111	SRS2317626	TZ_HADZA_3305	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3271				432	SAMN07280453	SRX2960864	297	15	9	SRR5761009	SRS2317728	TZ_HADZA_3271	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3272				438	SAMN07280454	SRX2960865	298	17	10	SRR5761008	SRS2317729	TZ_HADZA_3272	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3269				428	SAMN07280451	SRX2960866	295	10	6	SRR5761007	SRS2317730	TZ_HADZA_3269	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3270				430	SAMN07280452	SRX2960867	296	10	6	SRR5761006	SRS2317731	TZ_HADZA_3270	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3266				431	SAMN07280449	SRX2960868	293	11	7	SRR5761005	SRS2317732	TZ_HADZA_3266	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3267				422	SAMN07280450	SRX2960869	294	11	7	SRR5761004	SRS2317733	TZ_HADZA_3267	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3264				430	SAMN07280447	SRX2960870	291	14	8	SRR5761003	SRS2317734	TZ_HADZA_3264	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3265				432	SAMN07280448	SRX2960871	292	13	8	SRR5761002	SRS2317735	TZ_HADZA_3265	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3274				420	SAMN07280456	SRX2960873	300	12	8	SRR5761000	SRS2317736	TZ_HADZA_3274	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3273				424	SAMN07280455	SRX2960872	299	12	7	SRR5761001	SRS2317737	TZ_HADZA_3273	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3281				429	SAMN07280461	SRX2960969	305	13	8	SRR5760904	SRS2317833	TZ_HADZA_3281	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3288				430	SAMN07280463	SRX2960971	307	14	9	SRR5760902	SRS2317834	TZ_HADZA_3288	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3286				431	SAMN07280462	SRX2960970	306	14	9	SRR5760903	SRS2317835	TZ_HADZA_3286	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3289				442	SAMN07280464	SRX2960972	308	14	8	SRR5760901	SRS2317836	TZ_HADZA_3289	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3275				428	SAMN07280457	SRX2960973	301	15	9	SRR5760900	SRS2317837	TZ_HADZA_3275	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3276				440	SAMN07280458	SRX2960974	302	17	10	SRR5760899	SRS2317838	TZ_HADZA_3276	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3279				429	SAMN07280459	SRX2960975	303	12	7	SRR5760898	SRS2317839	TZ_HADZA_3279	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3280				419	SAMN07280460	SRX2960976	304	11	7	SRR5760897	SRS2317840	TZ_HADZA_3280	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3290				436	SAMN07280465	SRX2960977	309	15	9	SRR5760896	SRS2317841	TZ_HADZA_3290	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3292				427	SAMN07280466	SRX2960978	310	13	8	SRR5760895	SRS2317842	TZ_HADZA_3292	16-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3042				422	SAMN07280485	SRX2960758	329	11	7	SRR5761115	SRS2317622	TZ_HADZA_3042	20-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3044				424	SAMN07280486	SRX2960759	330	12	7	SRR5761114	SRS2317623	TZ_HADZA_3044	20-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3030				434	SAMN07280479	SRX2960760	323	13	8	SRR5761113	SRS2317624	TZ_HADZA_3030	20-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3399				438	SAMN07280480	SRX2960761	324	14	8	SRR5761112	SRS2317625	TZ_HADZA_3399	20-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3398				436	SAMN07280478	SRX2960763	322	12	7	SRR5761110	SRS2317627	TZ_HADZA_3398	20-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3395				433	SAMN07280483	SRX2960764	327	14	8	SRR5761109	SRS2317628	TZ_HADZA_3395	20-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3391				436	SAMN07280484	SRX2960765	328	11	7	SRR5761108	SRS2317629	TZ_HADZA_3391	20-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3022				420	SAMN07280481	SRX2960766	325	11	7	SRR5761107	SRS2317630	TZ_HADZA_3022	20-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3396				422	SAMN07280482	SRX2960767	326	13	8	SRR5761106	SRS2317631	TZ_HADZA_3396	20-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3041				432	SAMN07280488	SRX2960886	332	7	5	SRR5760987	SRS2317750	TZ_HADZA_3041	20-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3397				420	SAMN07280487	SRX2960887	331	10	6	SRR5760986	SRS2317751	TZ_HADZA_3397	20-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3032				436	SAMN07280490	SRX2960888	334	12	7	SRR5760985	SRS2317752	TZ_HADZA_3032	20-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3021				426	SAMN07280489	SRX2960889	333	12	7	SRR5760984	SRS2317753	TZ_HADZA_3021	20-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3026				431	SAMN07280492	SRX2960890	336	12	7	SRR5760983	SRS2317754	TZ_HADZA_3026	20-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3025				419	SAMN07280491	SRX2960891	335	10	6	SRR5760982	SRS2317755	TZ_HADZA_3025	20-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3027				436	SAMN07280493	SRX2960893	337	13	8	SRR5760980	SRS2317757	TZ_HADZA_3027	20-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3028				435	SAMN07280496	SRX2960884	340	12	7	SRR5760989	SRS2317748	TZ_HADZA_3028	21-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3034				433	SAMN07280495	SRX2960885	339	14	9	SRR5760988	SRS2317749	TZ_HADZA_3034	21-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3031				438	SAMN07280494	SRX2960892	338	14	9	SRR5760981	SRS2317756	TZ_HADZA_3031	21-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3039				432	SAMN07280497	SRX2960918	341	9	6	SRR5760955	SRS2317782	TZ_HADZA_3039	21-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3400				430	SAMN07280498	SRX2960919	342	13	8	SRR5760954	SRS2317783	TZ_HADZA_3400	21-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3024				432	SAMN07280499	SRX2960920	343	14	9	SRR5760953	SRS2317784	TZ_HADZA_3024	21-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
